Molecule,Log-Likelihood
C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]43C)[C@@H]2[C@]1(C)O,-18.42645971380989
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)[C@@](C)(CO)[C@@H]7[C@H](O)C[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,-22.024355570261832
COCCc1cc2ccc3c(c2oc1=O)[C@@H]1OC(=O)CCCc2ccc(cc2)CCC(=C(C)C)C(=O)O[C@@H]1C(C)(C)O3,-14.64437885301595
CCN(CC)c1ccc([C@H]2OC(=O)/C(=C/OCCN(C)C)CC[C@]3(O)CCCC[C@H]23)cc1,-28.611736505117733
CC(=O)O[C@@H]1[C@@H]2C(C)=CC[C@H]2[C@@]2(C)CCCC(C)(C)[C@H]12,-16.95321751292795
CC(=O)OC[C@@H]1O[C@H](Oc2ccc3c(=O)c(-c4ccc(Br)cc4)coc3c2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,-16.2756831706065
C[C@]12CC[C@H]3[C@H](CCC4=C(C(=O)O)CCC[C@]43C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,-23.373444862954784
Cc1c(CCC(=O)O)c(=O)[nH]c2ccccc12,-15.5031020155875
COc1cc(C[C@H]2[C@H](O)CSSCc3cc(O)c(O[C@@H]4CCC[C@H](CCO)C4)cc3CC[C@H](OCO)C[C@H]2O)cc(OC)c1O,-17.031179114070255
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)c2cccc(O)c2O)OC=C2C(=O)O[C@H](Cc3ccc(OC)c(OC)c3)[C@@H](O)[C@H]21,-25.255072239393485
CNCC(=O)N[C@@H]1C[C@@H](n2cc(CN3CCOCC3)cn2)CN1Cc1cccnc1,-27.817479954159353
COc1ccc(O[C@H]2COCCN(c3nc4ccccc4s3)C2)cc1,-14.157546040732996
O=C1Nc2ccccc2[C@@]12CCN(O)C2=O,-20.75660769789829
Cc1cc(F)cc(Br)c1F,-16.97817746977671
CC(=O)OC[C@H]1CCC[C@]2(C)CC[C@H]3[C@H](O)[C@@]12[C@@H](O)C3(C)C,-29.700347405858334
CCc1ccc([C@@H]2CN3C(=O)N(c4ccc(Cl)cc4Cl)C(=O)[C@]3(C)c3[nH]c4ccccc4c32)cc1,-17.63840955456908
CC(C)=CCC/C(C)=C/CC[C@@]1(C)Oc2c(c(O)cc3c2CN(CCO)C3=O)C[C@@H]1O,-13.791516054829115
C=C[C@H](C(C)C)[C@@H]1CCC2=C(C(=O)OC2)[C@H]1O,-30.844847065862268
COc1cc(-c2c3c[nH][nH]c3nc3c2oc2c(O)c(=O)ccc23)ccc1OCc1c(F)cccc1Cl,-18.181283439000257
COc1cc(-c2cc(OC)c(C)c(=O)o2)c(OC)c(O)c1Cl,-20.131400280799426
O=C(/C=C/c1ccccc1)OC[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2O)[C@@H](O)[C@H](O)[C@H]1O,-19.988394855725343
CC1=CC(=O)N2CC[C@H](NC(=O)NC(C)C)[C@@H]2C=C1Cl,-32.64601139918159
CC(C)Oc1ccc([C@H](CC(=O)N2CCOCC2)C(C)C)cc1,-17.436480460572056
CC(C)CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)ccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,-22.82426486301119
COc1cc2oc(=O)c(CC(=O)NCCc3c[nH]c4ccc(Cl)cc34)c(C)c2cc1OC,-16.885050923410745
O=C1OC[C@@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)[C@H](O)[C@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,-21.07613913147361
COc1ccccc1-c1c(C)oc2c(CN3CCCCC3)c(O)ccc2c1=O,-12.411268065261538
C[C@@H](O)CC[C@@H](O)CC(=O)Cc1ccccc1,-24.92243896797299
CO[C@H]1[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3C[C@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,-28.401201996770396
C=C1C(=O)O[C@@H]2C[C@]3(C)C(=C(C)[C@@H](OC(C)=O)C[C@H]3O)C[C@H]12,-16.593507475263323
COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,-20.570541932087508
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Br)c1Cl,-19.229354797367705
COc1ccccc1-c1coc2c3c(cc(O)c2c1=O)OC(C)(C)[C@H](O)C3,-16.48608362977393
Cc1cccc(/C=C2/SC(=S)N(CC(=O)O)C2=O)c1C,-19.618434870208148
Oc1ccc(O)n1Cc1ccccc1,-15.657083839178084
COc1c(O)cc(-c2cc(=O)c3cc(O)c(O)cc3o2)cc1O,-21.08353599892871
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)N1C[C@@H](O)CC1=O,-22.87584000042989
C/C=C(\C)C(=O)O[C@@H]1Cc2c(c(OC)c(OC)c3occ(-c4ccc(OC)cc4OC)c(=O)c23)O[C@@H]1CO,-35.16853598842863
C/C=C/CC/C=C(\C)C(=O)OCCCC/C=C/CCCCC,-25.191280325874686
CCC(=O)Cc1ccc(O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]2O)cc1,-24.015242902809405
C=C(C(=O)O)[C@H]1CC[C@@]2(C)C[C@@H](O)CC(=C)[C@@H]2C1,-15.820919835328825
CC(=O)Nc1ccc(CN2CC[C@H](c3nnc(Cc4ccccc4)o3)C2)cc1,-14.73510964232264
COc1cc2oc(-c3ccc(O)cc3O)cc(=O)c2c(O)c1CCC(C)(C)O,-16.587619182420895
CC(C)=CC[C@H](O)[C@@]1(C)C=Cc2c(C)cc(O)c(C(C)C)c2O1,-24.113482200860744
C[C@H]1O[C@H](O)C[C@@](C)(O)[C@@]12CC[C@](C)(Br)[C@H](Cl)C2,-25.91649743981543
COc1ccc(C(=O)Cc2ccc(O)cc2)c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-21.69909274877864
COc1cc2c(c(O)c1-c1c(C)cccc1O[C@@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,-30.5083812251396
CO[C@]12C[C@@H](C)[C@]34O[C@]5(OC)[C@@H](O)C=CO[C@@]53/C=C/C(=O)O[C@H]3C[C@@H](C)[C@H]4C[C@]3(O)C(=O)O[C@H]1[C@@H]2O,-61.05549081042409
CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1CCC(C)C,-14.94858753340668
O=C1c2c(O)cc(O)cc2O[C@]12C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,-27.005359197501093
CC(C)C(=O)O[C@@H]1c2c(cc(=O)oc2C(C)C)CC(C)(C)[C@H]1O,-22.93283563712612
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCOC(=O)CCCCCCCCC/C=C\CCCCCCCC,-24.640949280408677
C[C@@H]1O[C@H](C)C[C@H](c2c(O)cc3oc(=O)cc(-c4ccc(O)cc4)c3c2O)O1,-23.49377842976537
CCCC/C=C/CCCCCCC[C@H](O)[C@H](C)N,-17.671665597707033
C[C@@H](/C=C/[C@@](C)(O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C)OO,-27.929103395552374
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCC,-15.164800765545806
C[C@@H]([C@H]1[C@H](O)C[C@H]2[C@@H]3C[C@H](O)C4=CC(=O)CC[C@]4(C)[C@@]3(O)CC[C@]12C)[C@@H]1CC[C@@H](C)[C@@](O)([C@H](SC=O)[C@H](C)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)O1,-57.6680208164471
CC(C)=Cc1cc(C(=O)O)c(O)cc1O,-17.114882652182132
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@@H](CO[C@@H]3O[C@H](C)[C@@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)ccc1O,-18.941439184869523
COc1ccc(-c2coc3c(O)c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O)c(O)c(OC)c3c2=O)cc1,-28.10074804866599
COCCCCCCCCC(C)=O,-18.158185608161148
C=C1C(=O)O[C@@H]2[C@@H]1C[C@@H](O)[C@@](C)(O)CC/C=C(\C)CCC[C@@](C)(O)[C@H]2O,-22.42192562407581
COc1cccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)c1,-17.21259387061582
CC(C)=CC[C@]12C[C@H]3[C@H](C=C(C)C)[C@@](/C=C\[C@](C)(O)CO)(C1=O)[C@]31Oc3cc(CC(C)C)cc(O)c3C(=O)[C@]21O,-45.246402613731334
C=C(C)C(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,-17.950849789951462
C[C@H]1O[C@@H](O[C@H]2[C@@H](c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)OC[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-22.6070548841235
CCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-17.457031482976163
O=C(O)CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)c(-c5ccc(O)cc5)coc4c3)O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,-26.195298965307305
CC(=O)OC[C@@H]1C(C=O)=CC[C@@H]2[C@@H]1CC[C@H](C)[C@@H]1CC[C@@]2(C)CO1,-32.66952301666606
COc1ccc(-n2c(O)c(CC(=O)NC[C@H]3CCCN4CCCC[C@H]34)[nH]c2=O)cc1OC,-15.13968221174582
CC[C@@](C)(O)C(=O)C(C)C,-17.414233952760696
COc1cccc(-c2coc3cc(OC(C)=O)c(OC)c(O)c3c2=O)c1,-17.640036348690046
COc1cc([C@@H]2OC[C@@](O)(Cc3ccc(O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)c(OC)c3)[C@H]2CO)ccc1O,-20.45348430253216
CCCCCCCCC/C=C/CCC[C@H](O)Cc1cc(O)cc(O)c1,-20.77922262524953
CN(C[C@H]1CCCN2CCCC[C@@H]12)C(=O)Cc1cn(C)c2ccccc12,-16.83901993461768
CCO[C@@H]1C=C2[C@H]3CC(C)(C)CC[C@]3(CO)[C@H](O)C[C@]2(C)[C@@]2(C)CC[C@H]3[C@](C)(CO)[C@@H](O[C@@H]4O[C@H](C)[C@H](O)[C@H](O)[C@H]4O)CC[C@]3(C)[C@@H]12,-23.193684445839608
C[C@@H]1[C@@H]2C3=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]4(C)[C@@]3(C(=O)O)CC[C@]2(C)CC[C@]1(C)O,-26.385582082206383
C#CCSc1nc2c(c(=O)n1-c1ccccc1C)C1(CCCC1)Cc1ccccc1-2,-13.965629481615906
C[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2C)[C@H](O)[C@H](O)[C@H]1N,-19.78922500574845
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2c1)C[C@@H](C(C)(C)O)O3,-24.31710082350037
CC1(C)C[C@@H]2C3=CC[C@H]4[C@]5(C)CC[C@H](O[C@H]6O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6OC[C@@H](O)[C@@H](O)[C@H]6O[C@H]6OC[C@@H](O)[C@@H](O)[C@@H]6O)[C@](C)(CO)[C@@H]5CC[C@]4(C)[C@@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccccc1,-42.56902700716455
CCc1ccc2c(c1)[C@]1(N[C@H](CCSC)c3c1c(O)n(-c1ccc4c(c1)OCCO4)c3O)C(=O)N2,-17.778687874175375
CCCC/C=C\CCCCCCCCCCCCCCCCCC/C=C\CCCCCC[C@H](C/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCC[C@@H](C)CCCC(C)C)OC(C)=O,-35.79428378587181
Cn1c(=O)c2c(nc(SCc3ccccc3)n2CCc2ccccc2)n(C)c1=O,-18.627116310315618
CC(C)OC(=O)COc1ccc2c(c1)OC(C)(C)CC2=O,-16.391083837719634
CC[C@@H](CC[C@@H](CO)[C@H]1CCC2=C3C=CC4=C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,-27.7636722226016
COCCc1ccc(C[C@@H]2O[C@@]3(O)C[C@@H](O)[C@@]4(CO)[C@]2(CC[C@H]2[C@@]4(C)CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]24C)[C@@H]3C)cc1,-19.232620153554308
CC1(C)C=Cc2c(cc3oc(-c4ccc(O)c(O)c4CO)c(C=O)c(=O)c3c2O)O1,-23.29908000252908
COc1cc(C)c2c(c1C)O[C@@H](C)C2,-17.634233623743057
CC(=O)[C@]1(O)CC[C@@H]2[C@@H]3CC=C4C[C@H](N(C)C)CC[C@]4(C)[C@@H]3CC[C@@]21C,-21.408089174914497
Cc1ccc(C)c(NCC(=O)c2ccccc2)c1,-19.359086371958256
CC(=O)OC[C@]12[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@H](OC(C)=O)[C@]14O[C@@]3(C)COC(=O)c1cnccc1[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@@H]2OC(=O)c1ccoc1)[C@]4(C)O,-24.572738480230328
CCCCCCCCC/C=C/[C@@H]1OC(=O)C[C@@H]1O,-19.44686459377408
CCCCN(CCCC)CCCN(Cc1ccc(OC)c(OC)c1)C(=O)c1ccccc1,-28.16565404413268
Cc1oc2cc(OCC(=O)N(c3ccccc3)c3ccccc3)ccc2c(=O)c1-c1ccccc1,-19.504785727651324
O=C(CCc1c[nH]c2cc(Cl)ccc12)N1CCC2(CC1)OCCO2,-21.43215722691093
CO[C@]12C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@H](C)[C@@](O)(CC[C@@H](C)CNC(=O)C=C(C)C)O2,-29.377023467008257
C[C@@H]1CC[C@]2(C)[C@@H]3CC[C@]4(C)C(=O)CC[C@@H]4[C@H]3CC[C@@H]2C1(C)C,-23.71883191383677
CCCCCc1cc(=O)oc2c(C)c(OCC(=O)N3CC[C@]4(O)CCCC[C@@H]4[C@@H]3c3ccc(Cl)cc3)ccc12,-18.858365412350395
CCCNC(=O)N[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](NC(=O)Nc2ccccc2)[C@@H]1O,-20.090084406081587
CC(C)[C@@H]1CC[C@]2(C)C[C@@H](O)[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-18.43176253643469
COCCCN(C[C@@H]1CCCN2CCCC[C@H]12)C(=O)N1CC[C@H](NC(=O)c2ccccc2)C1,-21.216013536555693
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(O)c(O)c12,-15.588722125801723
Cc1cc(O)cc(O)c1C(=O)O[C@@H]1C=C2C=C(C[C@@]3(O)C=C[C@@H](O)CCO3)C(=O)C=C2O1,-30.6671280923656
C=C[C@@]1(C)CC[C@@H]2C(=CC[C@@H]3[C@](C)(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C[C@@H](O)C[C@]23C)C1,-24.719406145624816
O=c1c(O)c(-c2ccc(O)cc2)oc2cc3c(cc12)OCO3,-14.136730886733858
COC(=O)C[C@@H](c1oc(CN2CCc3ccccc3C2)cc(=O)c1O)c1cc2cccc(C)c2[nH]c1=O,-15.814206391100017
CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H]2C(C)(C)[C@H](OC(C)=O)C[C@]23[C@](O)(OC(C)=O)C[C@@H]2C[C@@H]2[C@@H](C1(C)C)[C@]3(C)O[C@](O)(C(N)=O)C(C)C,-78.85965045343619
O[C@@H]1CCCC[C@@H]1Oc1cccc(CCc2ccccc2)c1,-26.33085120865144
C[C@]12CC[C@@H](C[C@H]1NC[C@H](O)CCOC#N)O2,-36.92666175721388
CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2C[C@@H](O)CC[C@]2(C)[C@H]2CC[C@H]12)C(C)C,-26.621262111933905
CCCNC(=O)O[C@H]1CO[C@@H]2[C@H](NC(=O)c3ccccc3)CO[C@@]12O,-23.88222908647731
C/C(=C\CC[C@@H](C)[C@H]1CC[C@]2(C)[C@@H]3[C@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-23.843522297771415
C=C1CC[C@H](O[C@H]2O[C@@H](COC(=O)CC(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)C/C(=C\CC(C)(C)O)[C@@H](O)[C@@H]1O,-29.890297809499316
CCN[C@H](CCCOC)COc1cc([C@H]2O[C@@H](CCc3ccc(O)c(OCNC[C@H](C)O)c3)C[C@H](O)[C@@H]2CCO)ccc1O,-18.186166362356744
CC(=O)O[C@@H]1[C@H](O)[C@H](O[C@H]2[C@H](O[C@@H](C[C@@H](O)[C@H](C)[C@H]3C[C@@H](O)[C@@H]4[C@]3(C)CC[C@H]3[C@@]5(C)CC[C@H](O)C[C@@H]5[C@@H](O)C[C@@]43O)C(C)C)O[C@H](CO)[C@@H](O)[C@@H]2O)OC[C@@H]1O,-34.52857293323905
CCCCCCC[C@H](O)CC(=O)O[C@@H]1C[C@@H](O[C@@H](C)[C@@H]2CC[C@H]3[C@@H]4CC=C5CC(=O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@@H](C)[C@@H]1O,-37.916119630943285
C[C@H](CCC(=O)Nc1ccc[nH]1)[C@@H]1CC[C@@H]2[C@@H]3C[C@H](O)[C@H]4C[C@H](O)CC[C@]4(C)[C@@H]3C[C@H](O)[C@@]21C,-23.81361146504059
CC(=O)O[C@H]1[C@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@H](OC(=O)OCc3ccccc3)[C@]2(C)[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)C2=CC[C@@H](c3ccoc3)[C@@]21C,-33.184594859267236
C[C@H]1CCCC2=CC(C)(C)CC[C@@]21C,-19.3292776606977
CC(=O)[C@@]1(O)[C@H](Br)C[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]21C,-24.23456623783568
CC(C)CC[C@@H](CCO)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(CO)[C@@H]3CC[C@]12C,-26.928139830866712
C=C1/C=C\[C@@H](C(C)C)C/C=C(\C)CC[C@@H]1O,-15.348187685012816
CCCCCCCCCC/C=C/CCCCCCCCC(=O)O,-16.697544246912003
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H](O)[C@H](O)[C@H](O)[C@]12O,-21.983732050692197
COCCN1C(=O)CO[C@H]2CN(Cc3ncc[nH]3)C[C@H]21,-14.040410401816189
C=C1C(=O)O[C@H]2C[C@@H](C)[C@H]3[C@@H](O)C[C@@H](O)[C@@]3(C)C[C@H]12,-15.227503221351071
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@]2(CO)O[C@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)cc1OC,-16.387245486756
COC(=O)c1ccc(O)c2oc3cc(OC)cc(C)c3c12,-20.837110347114503
CCCCCCCCCCCC/C=C\CCC(=O)OC,-16.495006144046783
COc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC(N)=O)cc1,-15.278564789128724
