Molecule,Log-Likelihood
N[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@@H]1O[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@H](N)[C@H](O)[C@@H](N)C[C@H]2N)[C@H]1O,-53.90744868760521
CN(C)c1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,-14.54527594424144
COc1cc(-n2c(O)c3c(c2O)[C@@]2(N[C@H]3Cc3ccc(Cl)cc3)C(=O)Nc3ccccc32)ccc1OC(C)C,-22.042945287917973
COc1ccc2c(O)c3c(O[C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c4c(cc3c(O)c2c1)O[C@@H]1C4=C[C@H](O)[C@@]1(O)[C@H]1C[C@@H](N(C)C)[C@H](O)[C@@H](C)O1,-41.26059467475352
CCC[C@@H](O)[C@@]1(O)c2cccc(O)c2[C@H](O)[C@@H]1O,-26.501338112160735
CC(C)=CC[C@@H]1OC(=O)C[C@H](O)[C@@H]1C,-22.324615846366218
C=C1CC[C@H](O)C(=C)CCC[C@@](C)(O)/C=C\[C@@H]2CC=C(C(C)C)[C@@H]12,-38.84221810102463
O[C@@H]1CCC[C@@H]1Cl,-18.709303648596688
C=CC(C)(C)c1[nH]c2ccccc2c(=O)c1OC,-16.118930696880852
CC/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCC)COC(=O)CCCCCCCC/C=C\CCCCCCCCC,-18.89440184823252
CCCCC[C@@H]1c2c(cc(O)c3c(O)cccc23)O[C@H]1c1ccc(O)cc1,-24.363739459724457
C[C@@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1C3=CC[C@@H](C4=CC(=O)OC4)[C@@]3(C)CC[C@@H]12,-20.238551485163043
CO[C@@H]1CO[C@@]2(C=C[C@H]1O)O[C@@H]1C[C@H]3[C@H]4CC(=O)[C@]5(O)C[C@@H](O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@@H]2C,-36.09165962978659
CC(C)CCC[C@@H](C)[C@H]1[C@H](O)[C@H](O)[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,-19.996920551973744
CN(C)C[C@H]1CN(C(=O)Nc2cccc(OC(F)(F)F)c2)CC[C@H]1CC(=O)N1CCN(C)CC1,-25.512676448270213
CCCC/C=C\CCCCCC(=O)Nc1cccc(OC)c1,-18.774951209335995
C[C@@H](O)/C=C/C(=C\CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O,-22.01317768527588
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC/C=C\CCCCCCC,-18.59512443235508
C/C1=C\CC[C@@]2(C)[C@H](C)CC[C@H](C(C)(C)O)[C@@H]2CC1,-24.29561344231479
COc1cc(C[C@@H]2CO[C@@H](c3ccc4c(c3)OCO4)[C@@H]2CO)ccc1O,-15.763932792928244
COc1cc2c(cc1OC)[C@H](c1ccc(F)cc1)N(CC(=O)c1ccccc1OC)CC2,-23.34156884391268
COC(=O)C[C@@H](c1ccc(OC)c(OC)c1OC)c1oc(CN2CCN(c3ccc(F)cc3)CC2)cc(=O)c1O,-16.68932263149327
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C(=O)O)[C@H]4CC[C@]5(C)[C@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C[C@H](O)[C@H]1O,-16.25430742699973
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCC/C=C\C/C=C\C/C=C\CCCCC,-16.017226483872946
COC(=O)C1=CO[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@H]2OC(=O)c1ccccc1,-24.36620427838352
C=C(C)[C@]1(O)CC[C@@H](C)[C@H](O)C1,-17.15295911839712
C=C(CC[C@]1(O)O[C@@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@H]1C)CO[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-34.84136860818762
COC1=Cc2c(cc(OC)c(OC)c2OC)O[C@]1(O)c1ccc(OC(C)=O)c(OC)c1,-28.69391687274765
COc1cc2oc3c(OC)c(OC)ccc3c(=O)c2c(OC)c1OC,-13.90339629603477
COc1cc(OC)c(C(=O)N[C@@H]2O[C@@H](CO)[C@H](OC)[C@H](OC(N)=O)[C@@H]2OC(C)=O)cc1OC,-31.22821345886041
COc1ccc([C@H](O)[C@@H](CO)Oc2cc(OC)c(OC)cc2[C@H]2O[C@H](c3ccc(O[C@@H]4O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC)[C@@H]4OC)c(OC)c3OC)[C@H]2COC(C)=O)cc1,-47.03506292591192
COc1ccc(C[C@@H]2NC(=O)c3cc(OC)c(O)c4c3[C@]43C=C[C@H](OC)[C@H](O)[C@@H]23)cc1OC,-33.46057095175638
COc1ccc(-n2c(O)c3n(c2=O)[C@@H](c2ccccc2C(C)(C)C)c2[nH]c4ccccc4c2C3)cc1,-19.507084135089823
C[C@H](N)[C@@H]1CNc2ccccc2N1,-24.16450475464808
COc1cc(-c2oc3c(CC=C(C)C)c(O[C@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,-18.576701754836904
CCCCC[C@@H](O)/C=C/C1=C(\C[C@H](O)CO)[C@@H](CCCC[C@H](O)CCC(=O)O)N[C@@H]([C@](C)(O)Cc2ccc(O)cc2)CC#Cc2ccccc2CC1,-23.803870391671808
CC1(C)C[C@H]2O[C@H]1[C@]2(C)[C@@H](O)CO,-27.117701485658472
COc1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1OC,-16.46788468601153
C=C1CCC[C@H](C)C[C@H](OC(C)=O)[C@H]2[C@H]1[C@H](O)[C@@]2(O)C=C(C)C,-33.66929055858782
C=C[C@](C)(O)CCC1=C(C)C[C@H](O)C[C@@]1(C)C(=O)CCC(=O)O,-25.787398289641715
CC1=C[C@H]2[C@@H](CC1)[C@@H]2C[C@@]1(C)O[C@@H]1CCC(=O)O,-25.854221692541618
CCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCC/C=C\C/C=C\CCCCC,-21.9715902849166
COc1ccc(NC(=O)Nc2nc(-c3ccccc3)cs2)cc1,-18.988518575250055
C[C@@H](CCCCCCC(=O)O)CC1=C(CO)CC(=O)CC1(C)C,-23.355726753125055
CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,-13.374013007189204
O=C(Nc1ccc(F)cc1)N1CCC2(CC1)OCC(=O)N(Cc1ccc(C(F)(F)F)cc1)N2Cc1ccccc1,-33.018919413982076
CCCCc1cc2ccccc2n(C)c1=O,-15.258254554006273
CC(=O)OC[C@@H]1CCCC[C@H]1Cc1onc(-c2ccccc2)c1C(=O)NCCCCN=C(N)N,-36.023326953447395
C=C1CCC[C@H](c2c(O)cc(C)c(OC)c2OC)[C@H]1C[C@@H]1c2c(O)cc(CN(CC=C(C)C)CCCO)cc2CCN1C,-59.78284848968906
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3cc5ccccc5[nH]c3=O)CC(=O)O4)C2=O)cc1,-12.617948094808526
O=C(C=Cc1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@@H](O)[C@@H](O)[C@H]1O,-22.309073388532852
COc1ccc([C@H](N)c2ccccc2)c(O)c1OC,-21.59159239011933
CN1CCc2c(ncn2C)C1,-16.671071959863184
COc1cc(CCC(=O)c2ccc(C)nc2)cc(OC)c1O,-23.084290400889586
CC(=O)Oc1ccc(/C=C/[C@@]23NC(=O)CN2c2ccccc2C3(C)C)cc1,-13.440917039952184
O=C(NC[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1n1cc(-c2ccccc2)nn1)c1ccccc1,-23.388777844040305
CC1=C[C@](O)(CCC(C)(C)O)[C@@H](C)C1,-22.524305407911015
CCCCC[C@H](O)CCCCCCC(=O)O,-12.529195262584835
COc1cc(-c2nc3c(C(C)=O)cccc3s2)ccc1O,-24.70787601952179
COC(=O)/C=C(/CO)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,-19.770399060682394
CN(CCO)CCCN1C(=O)c2ccccc2N2C(=O)c3ccccc3[C@H]12,-18.272655402382952
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCC/C=C\C/C=C\CCCCC,-15.261989252470812
CC(=O)O[C@]1(C)CCC[C@@]2(C)[C@H]3C[C@H]4O[C@@]34CC[C@@H]21,-26.003039709772565
Cc1c(C)c(O)c2c(c1C)[C@@H](O)C[C@H]1[C@](C)(COC(=O)CC(=O)O)CCC[C@]21C,-25.719046546986647
CCCC[C@@H](O)/C=C/C=C\CCCCCCC(=O)OC,-17.725406713114353
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]7O)[C@@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@H]2C,-22.97586264740312
CC(C)(O)[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,-21.646734549616667
CCCNC(=O)CCc1c(C)c2cc3c(C)coc3c(C)c2oc1=O,-13.052373588594492
COc1ccc(COc2ccc3c(C)c(CCC(=O)N4CC[C@]5(O)CCCC[C@@H]5C4)c(=O)oc3c2C)cc1,-13.682300531479996
CC1(C)CC[C@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(O)[C@@H]2[C@@H]1OC3,-17.538784258824307
COCCNC(=O)C[C@@H]1C[C@H](O)CN1Cc1nc(C(C)(C)C)no1,-21.972847628523596
COc1ccc(-c2oc3c4c(cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)OC[C@H]4c2cc(OC)cc(OC)c2O)cc1,-30.61229754188389
C[C@@H]1CCC2=C(CCCC2(C)C)[C@@]1(C)CCC(=O)O,-19.30910251551541
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2ccc(O)cc2)oc2c(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)cc(O)c12,-20.618534766759694
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,-21.266548378771404
CC[C@H](/C=C/[C@H](C)[C@H]1CCC2=C3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,-18.64004336103244
CN(C)CCCC#C[C@H]1C[C@@H](O)[C@H](O)CO1,-25.117891533162037
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@@H](OC(C)=O)C[C@@H]2C,-16.118252490377927
COc1ccc([C@@H]2CC(=O)Oc3cc4oc(=O)ccc4cc32)cc1OC,-15.470450733599137
C[C@H]1O[C@H](OC[C@H]2O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(CO)[C@@H](O)[C@@H](O)[C@]6(C)[C@]5(C)CC[C@H]4C3(C)C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,-31.10526024036153
CC(=O)OC/C=C(\C)CCC1=C(C)CC[C@@H]2[C@@](C)(CO)CCC[C@]12C,-20.000786694014096
COc1ccc(-c2cc(=O)c3c(O)c(CC=C(C)C)c(OC)c(O)c3o2)cc1,-14.639458230754826
COC(=O)COc1ccc([C@H](CC(=O)OC)c2oc(CN3CCc4cc(OC)c(OC)cc4[C@H]3c3ccccc3)cc(=O)c2O)cc1,-20.84026575626558
Cc1cc2c([nH]1)[C@H](O)[C@H](O)[C@@H]2O,-20.45105229114415
COc1ccc2c(c1)[C@]13C[C@@H](C)[C@@H](OC(C)=O)[C@@H]1[C@H](C3)N2C,-24.766405982147266
COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](O)[C@H]4OC(C)=O)cc3o2)cc(OC)c1O,-20.71599449169298
CC(C)[C@@H]1CC[C@@]2(C)CCC[C@]1(C)O2,-20.158773441973608
Cc1cc(=O)oc2c(CN3C[C@H](C)CC[C@H]3C(C)C)c(O)ccc12,-20.0284610497838
COc1cc2cc(OC)c3c(=O)c(-c4ccc(C)cc4)coc3c2c(OC)c1OC,-21.814366635844635
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)NCC1CC1,-17.865613998979825
CC(C)c1ccc(NC(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,-15.202650232658923
CCCCCC/C=C\CCCCCCCc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(=O)CCCC/C=C\CCCCCCCCCC)[C@H](O)[C@H]2O)cc(OC)c1O,-33.21069079136578
C=C(C(=O)O)[C@@H]1CCC2=C[C@@H](O)O[C@@H]2[C@@]1(C)CCC=C(C)C,-28.78363929194893
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,-14.971995441450415
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccc(OC)c(OC)c3OCc3ccc5c(c3)OCO5)CC(=O)O4)C2=O)cc1,-20.26241413360185
CCCCCOC(=O)CC(=O)CNC(=O)CCc1c(C)c2cc3c(C)coc3cc2oc1=O,-28.28447145444079
CCCCCCCC[C@H](O)CCCCCCCCCCCCCCC(=O)OC,-16.189375622561784
C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](OC(=O)CC)[C@H](OC)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1,-26.70219385942255
C#CCCC#C[C@H](O)C[C@H](O)CCCCCCC[C@@H](CCOC(C)=O)OC(C)=O,-37.752214183718024
CCc1c(OC)ccc2c1N(C)C(=O)N(C)C1=C2CC1,-24.633121838458464
C[C@H]1O[C@@H](O[C@@H]2C[C@H]3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]45O)[C@]3(C#N)C2)[C@H](O)[C@H](O)[C@@H]1O,-30.174717071844498
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,-20.865337718281808
O=C1/C(=C/c2ccc(F)c(C(F)(F)F)c2)Oc2cc(OCc3ccccc3Br)ccc21,-25.833956744361785
COC(=O)[C@]1(O)[C@@H](O)[C@H](O)[C@@H](OC(C)=O)[C@@H](OC(=O)c2cc(OC)c(O)c(OC)c2)[C@@H]1OC(C)=O,-24.503341787323738
CC[C@@]12C=CCN3CC[C@]4(c5ccc(OC)c(OC)c5N(C)[C@@]4(OC(=O)c4ccccc4)[C@H]1OC(C)=O)[C@H]32,-30.038637367004412
CC/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCCCCCC/C=C\C/C=C\CCCCC,-19.0892278193096
Cc1c(C(=O)NCCCOC(C)C)c(-c2ccccc2F)nn1-c1ccco1,-31.437602678357507
COc1ccc2c(=O)n3c(nc2c1)[C@@H](c1ccc(O)c(OC)c1)CC3=O,-25.102638438133
O=c1c(-c2ccc(Cl)cc2)coc2cc(OCc3cscn3)ccc12,-17.98869980935342
CCCc1nncc2c1C=CC2,-20.501940112531884
CCCCCC[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,-15.207537693728227
COCc1cc(=O)c(O)c([C@@H](CC(=O)O)c2ccc(OC(C)=O)cc2)o1,-17.1093410741596
CC(=O)O[C@H]1C[C@@H](C)[C@@]2(O)CC[C@@](C)([C@H]3C[C@@H]4CCO[C@]4(C)O3)[C@]12C,-31.90670881063852
O=c1cc(-c2ccc(Br)cc2)oc2ccc(O)cc12,-17.94141178823338
CO[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@H](C2)[C@@H](O)C[C@H]2[C@@H]4[C@H](O)C[C@H](Br)[C@]4(C)CC[C@@H]23)O[C@H](CO)[C@@H](O)[C@@H]1O,-37.02539889631589
CC(C)=CCC[C@]1(C)C=CC2=C(Cc3c2ncc2cc(O)ccc32)O1,-29.373498447646853
C[C@@]12C[C@H](OC(=O)CCC(=O)NCCNc3ccccc3)CC[C@]1(O)[C@@H](O)[C@@H]2O,-32.58265354609466
CCN[C@H]1O[C@H](O[C@@H]2O[C@@H]([C@@H](O)CCc3ccccc3)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-37.27046321139642
Cc1ccc2oc(=O)c3c(c2c1)[C@@H](c1ccc(N(C)C)cc1)CC(=O)O3,-19.209860315728292
COCCN(C[C@H]1OCCc2nc3ccccc3n21)C(C)=O,-20.668935035115283
COc1cc2c(cc1OC)[C@H](Cc1cc(OC)c(OC)c(OC)c1)N(C)CC2,-14.628860927958158
C[C@H](C#N)CCc1ccc(C(=O)OC[C@H]2CCCN3CCCC[C@H]23)o1,-34.49178029524046
CC/C=C/C/C=C/C/C=C/C/C=C/CCCCCCC(=O)OCC,-14.448964804178104
COC(=O)c1ccc(O)c(OC)c1O,-15.25733562289679
C[C@@H]1CC[C@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](OC(=O)CCN6CCC(Cc7ccccc7)CC6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-24.374660791148926
CSc1ccc(C(=O)NC[C@H]2CCCN3CCCC[C@@H]23)cc1,-16.918280406971462
C[C@]12CC/C(=N/OCC(=O)N3CCCC3)C=C1CC[C@@H]1[C@H]2CC[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO,-23.84442544119156
C=C1C(=O)O[C@H]2/C=C(\C)[C@@H](OC(C)=O)/C=C(\C)C[C@H](OC(=O)/C(C)=C\C)[C@@H]12,-17.163344922439137
CC(C)=CCc1cc(=O)c2c(O)c(O)c(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c2o1,-26.244400745927123
COc1cc(O)cc(O)c1C(=O)O,-12.11399812057789
Cc1cc(C)n([C@@H]2[C@@H]3OC[C@H](O3)[C@@H](NC(=O)NC3CCCCC3)[C@@H]2O)n1,-19.353205018989684
COc1cc2oc(=O)cc(C)c2cc1C(=O)OCc1ccc(C)cc1,-22.664117035616073
CC(C)[C@H]1C=C2C(C)(C)CCC[C@]2(C)CC1,-19.27775416750228
O=C(OC[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,-13.491343859670453
CCCCC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCC/C=C\CCCCCC,-20.451227175039097
COC(=O)COc1ccc([C@H]2CC(=O)Oc3ccc4c(c32)O[C@H](c2ccccc2OC)[C@@H](O)C=C4)cc1,-28.4255619274154
CC[C@@]1(O)CC[C@@H](C(C)C)C=C1C,-21.754199675182463
COc1ccc(C(=O)c2ccc(C)o2)cc1OC,-17.9138193837789
CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCC1CCCCC1,-21.772040737690983
C=C(CCCC(=O)O)[C@@H]1CC[C@@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)[C@H]5CC=C(C)C(=O)O5)CC[C@@]45C[C@]35CC[C@@]12C,-38.15667022645721
C[C@@H]1O[C@@H](OC[C@H]2O[C@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-19.29631140391939
CCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,-16.162353100757173
CCCCC/C=C/C[C@H](O)[C@H](CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC(C)C,-32.90213905260316
CN(C)c1ccc(-c2cnn([C@H]3CCN(C(=O)c4ccc(C(F)(F)F)cc4)C3)c2)cc1,-23.42127248200268
CC(=O)O[C@@H]1C[C@@H]2CC(=O)N2c2cc(Br)ccc21,-20.829227040208934
