Molecule,Log-Likelihood
CCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,-14.970284385679406
CCCCCCOc1ccc(/C=C/C(=O)c2c(O)cccc2OC)cc1,-19.129513954216236
O=c1oc2cc(O)ccc2c2cc(O)cc(O)c12,-14.950222232117085
CNCC[C@@H]1C[C@H]2C=C[C@]34[C@@H]1[C@]3(C2)[C@@]1(O)CCC[C@](C)(C[C@@H]4O)C1,-32.80462884739973
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,-14.025999390272773
CC(=O)N1C[C@H](c2nc(-c3cccnc3)no2)C2(CCOCC2)C1,-14.042034460588184
CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC,-18.044362129970978
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@H](O)[C@@H]2O)ccc1O,-19.727374163201603
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCC,-15.408277266109508
C=CCO[C@H]1C=C[C@]1(O)COC(C)=O,-30.8638319671154
CCCCc1cc(C)c(C)c(CCCC(C)(C)O)n1,-29.10849855095148
CC(C)[C@H](C)/C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,-22.010734623338067
Cn1cnc2c1CN(Cc1ccccc1)CC2,-14.185537589219166
Cc1cc(C(=O)N[C@H](C)c2onc(-c3ccccc3)c2C(=O)O)n(C)n1,-17.920137835491914
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCC,-22.191251371785256
CC(=O)OCCC[C@]1(C)[C@H]2CC[C@]1(C)OC[C@H]2O,-23.736324647441503
O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)cc(O)c12,-25.34580616472158
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](/C=N/N2COc3cc4c(cc3C2=O)OCO4)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1,-30.34156209324101
CCCCCCCC/C=C\CCCCC(=O)Oc1cc(C)c(C(=O)O)c(O)c1,-26.22640618658625
CN(C)c1ccc(-c2ccnc(N[C@@H]3CO[C@@H]4[C@H]3OC[C@@H]4NC(=S)Nc3ccc(C#N)cc3)n2)cc1,-21.16071376830041
CCCC/C=C/C#CC#C/C=C\CCCCCOC(C)=O,-22.548415675126307
COc1cc([C@@H]2c3c(cc(OC)c(OC)c3O)C[C@@H](OC)[C@@H]2CO)cc(OC)c1O,-20.632000595447607
COc1ccc(CN2CCN(C(=O)CNc3ccc4c(cc3=O)[C@@H](NC(C)=O)CCc3cc(OC)c(OC)c(OC)c3-4)CC2)cc1,-16.782171249105886
Cc1oc2cc(OCc3ccccc3Cl)ccc2c(=O)c1-c1ccc(Br)cc1,-14.722859276629606
CC(C)COc1ccccc1/C=C1\Oc2cc(OCC(=O)OC(C)C)ccc2C1=O,-18.852487025996197
COCC(=O)NCc1ccc2c(c1)C=C[C@](C)(CCC=C(C)C)O2,-23.405830435003736
C[C@@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-25.181709142383625
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,-15.49625858557556
CCN1C[C@]2(COC(=O)c3ccccc3-n3c(O)ccc3O)CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC(C)=O)[C@@H]5[C@@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)[C@@H]14,-17.550249663843715
C[C@@H]1CC[C@]2(OC1)O[C@H]1C[C@@H]3[C@@H]4CC[C@H]5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@@H]2C,-22.15537877306997
CCCOc1ccc(-c2onc(C)c2-c2ccc(OC)c(OC)c2)c(O)c1,-15.570756096654804
CC(=O)O[C@H]1C[C@@H]2CO[C@]23CC[C@]2(C)[C@@H](CC[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)C(=O)CC[C@]6(C)[C@@H]5CC[C@@]42C)[C@@H]13,-36.17969058698509
C[C@H](O)[C@@H]1O[C@H]2CC(=O)O[C@H]2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@H]1C[C@@H](O)[C@]3(O)[C@H](C)O1,-20.870248625375098
CCCCCCCCCCCCCCCC(=O)OCC[C@H](O)c1ccc(O)c(OC)c1,-19.12436337089457
CC(C)CNC(=S)NC[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2CN1CCN(c2ccccc2)CC1,-18.488881171506364
C[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)[C@H](O)C[C@H]1OC(=O)C=C2[C@@]3(C)C[C@H](O)[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C,-37.61508907988173
COc1ccc(/C=C\C(=O)O[C@H]2CC[C@@]3(C)C(=CC=C4[C@@H]5CC(C)(C)CC[C@@]5(C(=O)O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)CC[C@]43C)C2(C)C)cc1OC,-32.48641775681426
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=C2C1)C=C[C@@H]1[C@@]2(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]2CC[C@]13C,-16.11793986066914
C[C@@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O,-15.876420975851945
C[C@H](N)c1ccc2[nH]cc(CCCO)c2c1,-20.208263557840837
C=C[C@]1(C)CC[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@H]3[C@H](O)C[C@@]2(C)O1,-19.22961779844627
C/C(=C\CC[C@@H](C)[C@H]1CC(=O)[C@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,-17.055203137657372
Cc1ccc2nc3n(c2c1)[C@@H](CNC(=O)c1c(=O)n(CCO)c(O)c2ccccc12)CCC3,-29.127857581348508
COc1ccc(OC)c([C@@H]2NCCc3c2[nH]c2ccc(OC)cc32)c1,-16.30068762350129
COc1ccc(Br)cc1C(=O)OCNC(=O)N1CCC2(CC1)NC(=O)c1ccc(F)cc1N2,-32.418678092129994
CC1=CC[C@@]23OC[C@]2(OC1=O)[C@H]1O[C@]3(C)[C@H]1C,-42.017590411996935
C[C@@]1(C(=O)O)CCO[C@@H](O)c2ccccc21,-24.17545415335917
Cc1cc(O)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1,-13.421695395294591
CC(=O)c1c(O)cc(O)c(CC(C)C)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-20.759611816029064
CCOC(=O)CCCCCCCCCC(=O)Nc1c(Cl)cccc1OC,-24.57980958087137
C/C=C(/C)C(=O)O[C@@H]1[C@H](O)[C@@H](COC(=O)/C(C)=C/C)O[C@@H](Oc2c(C(C)C)ccc(C)c2OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(=O)C(C)C,-33.3800466328139
Nc1cccc([C@H](O)C[C@H]2O[C@H](n3ccc(N)nc3=O)[C@@H](O)[C@@H]2O)c1,-25.15160737997212
CC(C)(O)CCC[C@](C)(O)CCC[C@]1(C)C=Cc2c([C@@H]3CC(=O)c4ccc(O)cc4O3)ccc(O)c2O1,-26.28970364477209
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@]1(C)Oc2c(c(O)cc3c2CN(CC(=O)O)C3=O)C[C@@H]1O,-17.369910761801293
COC(=O)[C@@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-20.339872079441193
COc1cc(CCc2cc(O)cc(CCO)c2)cc(OC)c1OC,-22.12591089947091
C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C3/C[C@H](O)[C@@](O)(C(C)C)[C@@]3(O)C[C@@H]12,-29.773058516162564
C=C1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@H](O)CC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-24.219178992976595
CCc1cn(CCc2c[nH]c3ccccc23)c(=O)c2ccccc12,-20.39410463976128
C[C@]12CCCC[C@H]1CC[C@@H]1[C@H]3CCC(=O)[C@]3(C)CC[C@@H]12,-14.776447980795638
COc1cccc2c3c(c(=O)[nH]c12)C[C@H](C)N3C(=O)c1ccc2c(c1)OCO2,-26.02848985687888
C[C@]1(C(=O)O)CC[C@H]2C(C(=O)O)=CO[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,-22.776891738123595
CCCCCC/C=C/CC(=O)NCCc1c[nH]c2ccccc12,-16.651928500104987
CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,-17.017137300575996
C=C1C(=O)O[C@H]2C[C@@H](COC(C)=O)CC/C=C(\C)C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12,-21.775019356065968
CC(=O)O[C@H]1CC[C@@H]2[C@H]3CCC4=C/C(=N/OCC(=O)NCc5ccc(C)cc5)CC[C@]4(C)[C@@H]3CC[C@]12C,-21.887325339550443
CCOC(=O)C1=C/C(=C\Cn2ccnc2)c2c(cc3c(c2OC)C[C@@H]([C@](C)(O)CCCCO)O3)O1,-16.3204059476775
C[C@]12CC[C@H](OC=O)C[C@@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,-17.93258029392382
CCC(=O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,-17.452226030582096
NC(=O)CO[C@@H]1CO[C@H](CNC(=O)c2ccco2)[C@H]1O,-23.623639463829026
CCCCC[C@H](O)CCCCCCCC(=O)O,-13.639836020418445
COc1ccc(/C=C/C(=O)c2cc(F)cc(Cl)c2O)c(OC)c1,-19.25731373913186
O=c1cc(-c2ccc(O[C@H]3OC[C@H](O)[C@@H](O)[CH][C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,-33.655172632796166
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@]3(O)CCC(=O)[C@@]3(C)C[C@H]12,-15.557820924579572
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-13.27728180824124
CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@@H]1O,-16.226803445548285
COc1ccc(-c2coc3c4c(cc(O)c3c2=O)OC(=O)C[C@H]4c2ccnn2-c2ccc(Br)cc2)cc1,-21.02872478957852
O=C1C[C@@H](c2ccc(O)cc2)Oc2c1ccc(O)c2O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,-26.279029230805463
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,-17.47858947391751
COc1ccccc1[C@H]1CC(=O)Oc2cc(O)c3c(=O)c(-c4ccccc4)coc3c21,-15.036673294991488
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-24.636721442595444
COC(=O)c1cc(OC)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,-16.98986892596804
COCCCN(C[C@H]1CCCN2CCCC[C@H]12)C(=O)Cc1[nH]c(=O)n(-c2ccccc2)c1O,-17.428608325375535
O=C(N[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccco2)n1)c1ccc(C(F)(F)F)cc1,-15.799235981529364
CCN1CCN(Cc2c(O)ccc3c(=O)c(Oc4ccccc4OC)coc23)CC1,-13.566394205933648
CCCCC(=O)OCn1c2c(c3ccccc31)CCN2C,-24.805160026153317
C=C(C)[C@H](O)COc1c2c(cc3c1[C@@H](CC(=O)C1=CC[C@@H]4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]14C)N(C)CC3)OCO2,-26.882069199471516
C=C(C)C(=O)OC[C@H]1[C@@H]2C(C)=C[C@H](O)[C@H]2[C@]2(C)CCCC(C)(C)[C@H]12,-30.451163016994546
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@H]3CC[C@](O)(C#Cc4ccccc4)[C@]3(C)CC[C@@H]12,-12.597678284844733
C=C1C(=O)O[C@@H]2/C=C(/C(=O)OC)CC/C=C(\CC[C@@H](C)OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(=O)[C@@](C)(O)[C@H](C)O)[C@@H]12,-32.001917679032886
CCCCOC(=O)CC(C)C,-12.590336626395583
CC[C@H](C)NC[C@]12C=C[C@@](C)(CCC1)O2,-23.038099604600575
COc1cccc(-c2ccoc2CN2CCC(C)CC2)c1,-28.019840243912768
O[C@H]1CC[C@H]2C[CH]N[C@H]21,-24.34991497453302
CCCCCC/C=C/CCCCCCCC(=O)O[C@H](C)[C@H](O)CCCCCCCCCCCCC,-23.797204895876348
CC1(C)Oc2cc(O)ccc2[C@H]2O[C@](C)(O)CC[C@@H]21,-20.12580490135588
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@@H]4CC[C@H]5C[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]1[C@@H]2C,-21.20255614542839
OC[C@H]1O[C@@H](Oc2cc3c(c(O)c2O)C[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]1O,-23.828469099767972
CCc1ccc(-n2c(SC)nc3c(c2=O)C2(CCCCC2)Cc2ccccc2-3)cc1,-17.538665035337544
CC(C)OC(=O)c1ccccc1,-14.46684816479683
CCCCCC(=O)N(CC[C@H](c1ccc(OC)cc1)[C@@H]1CCOC(C)(C)C1)Cc1ccc(OC)cc1,-30.55005703423376
COc1ccc2[nH]cc(CCNC(=O)Cc3c(C)c4cc5c(c(O)c4oc3=O)CCC(C)(C)O5)c2c1,-16.908626008487772
CCOc1ccc(CO[C@@H]2[C@H]3OC4(CCCCC4)O[C@@H]3O[C@@H]2[C@@H]2COC3(CCCCC3)O2)cc1,-15.248284193179645
CC(C)=CCC[C@]1(C)C=Cc2c(cc3c(c2O)CN3C)O1,-19.76608932609088
C=C(C)[C@H]1[C@]2(C)C=CC(=O)[C@]1(C)[C@]1(O)[C@H](OC(=O)c3ccccc3)[C@@H]3O[C@H]1[C@H]32,-43.89186382043408
COC(=O)C[C@H](OC(C)=O)c1cc(OC)c2c(c1)OCO2,-16.467024776160542
CC1(C)C[C@](CCNC(=O)CO/N=C2/C=C3CC[C@H]4[C@@H]5CC[C@H](O)[C@@]5(C)CC[C@@H]4[C@@]3(C)CC2)(c2ccccc2)CCO1,-19.31536813544153
C[C@@H]1O[C@@H](OC[C@H]2O[C@H](Oc3ccc4c(=O)c(-c5ccc(O)c(O)c5)coc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-19.532468122426508
Cc1ccc([C@]2(C)CO2)cc1,-16.03031950071454
C=C1C[C@@H](O)[C@H]2C[C@@]1(C)C2(C)C,-20.03218369372189
CC(=O)Oc1cc(CO)c2c(c1/C=C/c1cccc(C[C@H](O)CCCN)c1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(Cc3cccc(C(N)N)c3)c(O)c1C2=O,-15.465641927712568
C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC/C2=N\NC1CCCCC1,-21.629923876404064
CCOC(=O)c1ccc(-n2c(=O)[nH]c(O)c([C@@H]3c4[nH]c5ccccc5c4CCN3CC)c2=O)cc1,-18.75482105361698
COc1cc([C@@H]2O[C@H](c3ccc(O)c(OC)c3)[C@H](c3ccc(O)c(OC)c3)C3=C2[C@@H](c2ccccc2)C[C@H]3OC(C)=O)ccc1O,-35.20723508242372
C=C1C(=O)[C@@]23C(=O)C[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,-18.18819373426959
C=C[C@@](C)(O)C[C@@H]1C(=C)CC[C@H]2[C@@]1(C)CCC[C@@]2(C)C(=O)O,-19.21910865744576
CCc1ncc(C)nc1C,-14.240022328682244
CC1=C[C@@](c2coc3cc(O)cc(O)c3c2=O)(c2coc3c(O)ccc(O)c3c2=O)C(=O)OC1=O,-43.63749004897545
CC(=O)O[C@H]1CC[C@]2(C)C3=CC[C@@]4(C)[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,-19.03391956280393
CC1=CC(=O)CC(C)(C)[C@@]1(O)C=O,-14.107213338371366
C/C(=C\CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)CO,-19.010062310044304
CC(C)=CCOc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,-14.582793543871958
C=CCN1C(=O)C[C@H]2[C@H]3CN(C(=O)Nc4ccc(F)cc4)C[C@H]3CCN21,-29.68640121896169
CC1=CC(C)(C)[C@@H]2[C@@H](C)Cc3ccc(O)cc3N12,-24.39158002543263
CCCCC[C@H](O)[C@H](O)C\C=C/C=C/C=C/C=C/[C@@H](O)CC/C=C\[C@H](O)CCCC(=O)O,-32.35274787948583
COc1ccc2c(c1)[nH]c1c(Br)cc(Br)cc12,-17.858287631628627
O=C1OC[C@H]2Oc3ccccc3N12,-18.959516733535565
COC(=O)c1ccc(O)c2oc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3c(=O)c12,-20.920041799821774
COc1c(O)c(O)cc(O)c1C(=O)c1cc(Cl)ccc1O,-24.56695267811301
